target,seed,conv,pool,loss,lambda1,explainer,acc_train,acc_test,f1_train,f1_test,global_dir_train,global_dir_test,local_dir_train,local_dir_test,rmse_test,pcc_test,n_compounds,n_pairs_init,n_pairs,n_pairs_train,n_pairs_test
1ZTQ-033,1337,nn,mean,MSE+AC,1.0,ig,0.5636444756026798,0.4886941542539265,0.3998003114876179,0.429061188708647,0.8378378378378378,0.8709677419354839,0.6039603960396039,0.575,0.3848465085029602,0.9809642307904374,48,191,155,124,31
3NC9-TR3,1337,nn,mean,MSE+UCN,1.0,ig,0.6025788956759105,0.5154121176442605,0.3966228904988666,0.3640441633959436,0.9800995024875622,0.9642857142857144,0.8979591836734694,0.7701149425287356,0.2871162220835686,0.8984399748290717,72,417,280,224,56
3NC9-TR3,1337,nn,mean,MSE,1.0,ig,0.6038540508689763,0.5471159049284049,0.4219810944589596,0.3707360337913202,0.9800995024875622,0.9642857142857144,0.8688046647230321,0.8735632183908046,0.3097712993621826,0.9063064411204664,72,417,280,224,56
3NC9-TR3,1337,nn,mean,MSE+AC,1.0,ig,0.5699853145748668,0.5240442097584955,0.4507533363795983,0.4035018067055883,0.9601990049751244,0.9285714285714286,0.8425655976676385,0.7816091954022989,0.3053539395332336,0.9083997689645298,72,417,280,224,56
4MBI-26K,1337,nn,mean,MSE,1.0,ig,0.5595140753766487,0.5993064838135261,0.3356819307283703,0.3204130422647406,0.7212475633528265,0.7887323943661971,0.5793296089385475,0.6599597585513078,0.1405240818858146,0.9918026327356212,58,729,712,570,142
4MBI-26K,1337,nn,mean,MSE+AC,1.0,ig,0.5030380032573015,0.5817446247023712,0.3076369509849042,0.3457590042977367,0.783625730994152,0.8169014084507042,0.6245810055865921,0.670020120724346,0.3494147062301636,0.9544545160079204,58,729,712,570,142
1D7X-SPC,1337,nn,mean,MSE+UCN,1.0,ig,0.5310702924866418,0.5647361986606586,0.4142705538896981,0.4297984977806536,0.8356704645048203,0.88801261829653,0.666055563390213,0.6242236024844721,0.1711019352078437,0.980617502148293,167,3493,3170,2536,634
1D7X-SPC,1337,nn,mean,MSE,1.0,ig,0.546911377861981,0.5669160639634424,0.4774863156431987,0.465010766620465,0.8610867659947414,0.8927444794952681,0.7261317162600479,0.593167701863354,0.0858222022652626,0.9954324008300488,167,3493,3170,2536,634
1D7X-SPC,1337,nn,mean,MSE+AC,1.0,ig,0.5378209524913657,0.5804123288273506,0.447167149137422,0.4415503902023408,0.8514460999123575,0.8706624605678234,0.7811310111408828,0.7246376811594203,0.1350636854767799,0.9889266300034276,167,3493,3170,2536,634
2G19-4HG,1337,nn,mean,MSE+UCN,1.0,ig,0.618861296273577,0.5818119528225911,0.449197603222371,0.4400841475309561,0.912280701754386,0.9787234042553192,0.6604068857589984,0.6582278481012658,0.3605383932590484,-0.32226522097747,45,289,237,190,47
2G19-4HG,1337,nn,mean,MSE,1.0,ig,0.5707212865107603,0.6643970096097754,0.309875487429667,0.3457579063962042,0.7368421052631579,0.8085106382978723,0.5712050078247262,0.7025316455696202,0.2384111359715461,0.8163769434521175,45,289,237,190,47
2G19-4HG,1337,nn,mean,MSE+AC,1.0,ig,0.4972723507811227,0.502162169981319,0.2676657633259665,0.2608793098154799,0.4970760233918128,0.5531914893617021,0.6181533646322379,0.6708860759493671,0.3483457043766975,0.8585226244398052,45,289,237,190,47
3GW5-72X,1337,nn,mean,MSE,1.0,ig,0.5459332698465286,0.5692210205863354,0.4561894082273577,0.4549369890121131,0.8372093023255814,0.8325991189427313,0.6531678641410843,0.6848101265822785,0.3766898885369301,0.933552038613665,72,1229,1135,908,227
3GW5-72X,1337,nn,mean,MSE+AC,1.0,ig,0.5432550345291544,0.6017804037401083,0.4320533006480992,0.4556927386181179,0.791921664626683,0.8810572687224669,0.6443500979751796,0.6582278481012658,0.3067453652620315,0.949971176929532,72,1229,1135,908,227
4LY1-20Y,1337,nn,mean,MSE+UCN,1.0,ig,0.6767971469964504,0.7327731891610568,0.5365340802650511,0.510182095600784,0.9076923076923076,0.8472222222222222,0.7413554633471646,0.697452229299363,0.455782800912857,0.8779572082370501,62,393,361,289,72
4LY1-20Y,1337,nn,mean,MSE,1.0,ig,0.6411062900559655,0.5966130399647557,0.4706830443456866,0.4205718248176813,0.9115384615384616,0.7916666666666666,0.8146611341632088,0.732484076433121,0.5933634638786316,0.8121735305159338,62,393,361,289,72
4LY1-20Y,1337,nn,mean,MSE+AC,1.0,ig,0.5773586515344225,0.5753234686292285,0.4109131620074313,0.4033363260985585,0.9,0.8194444444444444,0.8257261410788381,0.7547770700636943,0.4647562950849533,0.8372971215005067,62,393,361,289,72
4L2Y-XXK,1337,nn,mean,MSE+UCN,1.0,ig,0.5552623581238039,0.4516072092159048,0.488584845427388,0.4491194738765072,0.963855421686747,0.782608695652174,0.4729729729729729,0.5396825396825397,0.8788250833749771,-0.0283415902766387,30,123,116,93,23
4L2Y-XXK,1337,nn,mean,MSE,1.0,ig,0.6290054657524536,0.4382292827945002,0.4647224240980068,0.4110860154338416,0.9518072289156626,0.7391304347826086,0.8054054054054054,0.6349206349206349,0.7489322163164616,-0.0032302793497773,30,123,116,93,23
4L2Y-XXK,1337,nn,mean,MSE+AC,1.0,ig,0.4384554702325786,0.6623467112597548,0.2918158442077648,0.684545888893715,0.6385542168674698,0.6956521739130435,0.6432432432432432,0.6349206349206349,0.8183580636978149,-0.0031216871375142,30,123,116,93,23
5E1E-5JG,1337,nn,mean,MSE+UCN,1.0,ig,0.7303049289891396,0.819954648526077,0.6259568830292515,0.7564291528577244,0.9736842105263158,0.9047619047619048,0.784037558685446,0.8484848484848485,0.3232672065496444,0.9822502635989832,26,113,106,85,21
5E1E-5JG,1337,nn,mean,MSE,1.0,ig,0.677438387635756,0.6744897959183673,0.5080105749513644,0.4746249781964068,0.9210526315789472,0.9523809523809524,0.7323943661971831,0.8484848484848485,0.2831123173236847,0.9865591452955844,26,113,106,85,21
5E1E-5JG,1337,nn,mean,MSE+AC,1.0,ig,0.5995744569757727,0.7467403628117913,0.551823468928732,0.7714071642643072,0.8552631578947368,0.9047619047619048,0.5821596244131455,0.5757575757575758,0.3074487224221229,0.9847979745002184,26,113,106,85,21
4FKQ-42K,1337,nn,mean,MSE+UCN,1.0,ig,0.6291789380928725,0.6086659663865546,0.5776762954981374,0.4881944444444444,0.9754098360655736,0.8529411764705882,0.748,0.6829268292682927,0.3326116502285003,0.9643388046727076,42,193,170,136,34
4FKQ-42K,1337,nn,mean,MSE,1.0,ig,0.5798750088709104,0.6468779178338002,0.5393334954448744,0.5099654454541998,0.9262295081967212,0.8529411764705882,0.784,0.6341463414634146,0.3763849660754204,0.9404545527511348,42,193,170,136,34
4FKQ-42K,1337,nn,mean,MSE+AC,1.0,ig,0.552820949542261,0.5688783846872082,0.5152140637675836,0.4026536372124607,0.9016393442622952,0.7352941176470589,0.78,0.5853658536585366,0.4124945923686027,0.937861834321746,42,193,170,136,34
5DXU-5H5,1337,nn,mean,MSE+UCN,1.0,ig,0.6002238412215579,0.566384760314338,0.4358913564392049,0.4048446786817193,0.864,0.7985611510791367,0.6078178694158075,0.5723793677204659,0.2459598556160926,0.9707670044390626,88,708,695,556,139
5DXU-5H5,1337,nn,mean,MSE,1.0,ig,0.513399389649738,0.4884463651509611,0.2766120048823912,0.2623043000717456,0.69,0.6618705035971223,0.6189862542955327,0.6372712146422629,0.2048422023653984,0.9652307800997508,88,708,695,556,139
5DXU-5H5,1337,nn,mean,MSE+AC,1.0,ig,0.531911866874096,0.5190669544606054,0.3038565555016019,0.310818656707677,0.75,0.7122302158273381,0.6134020618556701,0.6239600665557404,0.1751913502812385,0.9807141330466548,88,708,695,556,139
2PZY-B18,1337,nn,mean,MSE+UCN,1.0,ig,0.5958766113283801,0.6126807776746577,0.4850845219674084,0.5086912999329741,0.8943965517241379,0.9689922480620154,0.5361702127659574,0.5657276995305164,0.2237894535064697,0.967162223948172,65,653,645,516,129
2PZY-B18,1337,nn,mean,MSE,1.0,ig,0.6501275629505469,0.7057692876119328,0.4610251676314482,0.5513460748731639,0.9051724137931034,0.9612403100775194,0.7659574468085106,0.7605633802816901,0.1955474764108657,0.99201260663701,65,653,645,516,129
2PZY-B18,1337,nn,mean,MSE+AC,1.0,ig,0.5709510921856707,0.618424027050008,0.4236185629105028,0.4811722891559061,0.8577586206896551,0.9612403100775194,0.5841945288753799,0.6643192488262911,0.1614756621420383,0.9805527427974464,65,653,645,516,129
2A4L-RRC,1337,nn,mean,MSE+UCN,1.0,ig,0.6060109947366008,0.5901228641896062,0.4936287087045448,0.4881335833942352,0.9124315871774824,0.9099437148217636,0.6880022690744068,0.6579898770788142,0.2066118046641349,0.9934205698892012,156,5992,5330,4264,1066
2A4L-RRC,1337,nn,mean,MSE,1.0,ig,0.5785947094746419,0.5789972596150861,0.4266671417449872,0.4141520658473036,0.6562418556163669,0.625703564727955,0.6316063155904321,0.6437093275488069,0.1488488987088203,0.9952716632142676,156,5992,5330,4264,1066
2A4L-RRC,1337,nn,mean,MSE+AC,1.0,ig,0.6021189443715628,0.6064781167280892,0.5226030867312803,0.4838440619910668,0.8329424029189471,0.8095684803001876,0.5690649522548927,0.6202096890817065,0.1206709668040275,0.9973240242021344,156,5992,5330,4264,1066
3RO4-LJ9,1337,nn,mean,MSE+UCN,1.0,ig,0.3843010414612356,0.4770994382601525,0.3077045593433221,0.3918462988188773,0.9223300970873788,0.8571428571428571,0.7563025210084033,0.8064516129032258,0.3719823658466339,0.9305281638595784,42,149,143,115,28
3RO4-LJ9,1337,nn,mean,MSE,1.0,ig,0.4922677241851999,0.562644498358784,0.3452236293239047,0.4131695294054316,0.912621359223301,0.9285714285714286,0.8697478991596639,0.8548387096774194,0.2632848247885704,0.9486192049924784,42,149,143,115,28
3RO4-LJ9,1337,nn,mean,MSE+AC,1.0,ig,0.486898066873795,0.5259063357277644,0.4546079864041029,0.5293502628324057,0.9320388349514565,0.7857142857142857,0.7899159663865546,0.7096774193548387,0.2694328799843788,0.948237812661692,42,149,143,115,28
2B36-5PP,1337,nn,mean,MSE+UCN,1.0,ig,0.426758050976801,0.6354166666666666,0.3014214038885091,0.6111111111111112,0.953125,0.7222222222222222,0.7894736842105263,0.8333333333333334,0.6421597898006439,0.951928775200794,24,135,90,72,18
2B36-5PP,1337,nn,mean,MSE,1.0,ig,0.3944849855006105,0.5446428571428572,0.3214014668905973,0.5259259259259259,0.875,0.8333333333333334,0.7744360902255639,0.7666666666666667,0.3268542736768722,0.9716046522046652,24,135,90,72,18
2B36-5PP,1337,nn,mean,MSE+AC,1.0,ig,0.3097789797008546,0.443452380952381,0.2791297828831797,0.387037037037037,0.875,0.7777777777777778,0.8045112781954887,0.7333333333333333,0.3030500113964081,0.9673332311678126,24,135,90,72,18
3WV1-WHH,1337,nn,mean,MSE+UCN,1.0,ig,0.5009751129063235,0.5256323561054829,0.3408202400710043,0.3938196099217222,0.6115702479338843,0.4880952380952381,0.6897894608737982,0.7028891763691246,0.4134872332215309,0.9143124510775202,95,2651,2521,2017,504
3WV1-WHH,1337,nn,mean,MSE,1.0,ig,0.5779729806959997,0.5776258766586148,0.4616878552323729,0.540714285593084,0.8765840220385674,0.9007936507936508,0.734818060119265,0.8033635187580854,0.3299844712018966,0.9544608965379636,95,2651,2521,2017,504
3WV1-WHH,1337,nn,mean,MSE+AC,1.0,ig,0.4650297477734278,0.4888595959783809,0.329772570363723,0.4591422342384627,0.7112947658402203,0.6468253968253969,0.4934891079469393,0.5403191030616645,0.298370711505413,0.9746473599081802,95,2651,2521,2017,504
4X7I-3YS,1337,nn,mean,MSE+UCN,1.0,ig,0.5643934009501236,0.5774879030776505,0.4714481411327836,0.4866080580781649,0.8257142857142857,0.7866323907455013,0.6602665138271959,0.6052875695732839,0.2487495839595794,0.9739319235716136,107,2133,1945,1556,389
4X7I-3YS,1337,nn,mean,MSE,1.0,ig,0.5642953304282086,0.5410318892928904,0.4573158612310253,0.4395998536315675,0.7178571428571429,0.6503856041131105,0.6072503223957587,0.5932282003710575,0.2957071810960769,0.943984307888322,107,2133,1945,1556,389
4X7I-3YS,1337,nn,mean,MSE+AC,1.0,ig,0.5706509870265122,0.5903630899151087,0.44914477627109,0.4752386263793653,0.7578571428571429,0.7480719794344473,0.6963748388021207,0.6683673469387755,0.0617575626820325,0.9988501567604572,107,2133,1945,1556,389
4JQA-ID8,1337,nn,mean,MSE+UCN,1.0,ig,0.5662464330301408,0.4251984126984127,0.3548070769650412,0.217097689067386,0.8146067415730337,0.5757575757575758,0.5,0.5015673981191222,0.2775390148162842,0.926392040717263,57,536,495,396,99
4JQA-ID8,1337,nn,mean,MSE,1.0,ig,0.621740681291243,0.535491822991823,0.4080573769147794,0.2994355812537631,0.8679775280898876,0.8585858585858586,0.7700490998363339,0.7210031347962382,0.3059067055583,0.9177289435108172,57,536,495,396,99
4JQA-ID8,1337,nn,mean,MSE+AC,1.0,ig,0.5605833110397717,0.5274891774891776,0.3660437253133882,0.2862988022078931,0.8848314606741573,0.8181818181818182,0.8191489361702128,0.7962382445141066,0.2609078139066696,0.93815212741228,57,536,495,396,99
4KAK-06U,1337,nn,mean,MSE,1.0,ig,0.5862875208289409,0.6508679116391882,0.3959038919564737,0.4659354818083334,0.8727810650887574,0.8191489361702128,0.6563528637261357,0.6954545454545454,0.3138808310031891,0.8515598054752231,72,568,470,376,94
4KAK-06U,1337,nn,mean,MSE+AC,1.0,ig,0.5471759338623244,0.6541411454975284,0.4667994591101222,0.5484693104373956,0.742603550295858,0.7978723404255319,0.5365371955233706,0.5363636363636364,0.2639516666531563,0.891004695686871,72,568,470,376,94
3IG6-438,1337,nn,mean,MSE+UCN,1.0,ig,0.3294262500784239,0.4695998445998445,0.3445948339810232,0.3155677655677656,0.5869565217391305,0.6153846153846154,0.6608695652173913,0.6764705882352942,0.8164293766021729,-0.0941376389922183,23,111,65,52,13
3IG6-438,1337,nn,mean,MSE,1.0,ig,0.4585933088650479,0.6209595959595959,0.3585401150118152,0.4525335775335775,0.8913043478260869,1.0,0.8608695652173913,0.9411764705882352,0.6235335767269135,0.0280029535105874,23,111,65,52,13
3IG6-438,1337,nn,mean,MSE+AC,1.0,ig,0.4119835780161867,0.6876262626262625,0.333878875383452,0.5503968253968254,0.8260869565217391,1.0,0.5217391304347826,0.7941176470588235,0.5386271774768829,0.0044936372564822,23,111,65,52,13
2V0Z-C41,1337,nn,mean,MSE+UCN,1.0,ig,0.6008003727344855,0.6530752585635311,0.3996875139885638,0.3828520957073918,0.8257309941520468,0.6924157303370787,0.7633118782913985,0.7758678800134816,0.2367447614669799,0.9786057756002994,158,3723,3563,2851,712
2V0Z-C41,1337,nn,mean,MSE,1.0,ig,0.6462159646285404,0.6207308553158162,0.5537962733180539,0.5274098573134132,0.9048732943469786,0.6966292134831461,0.8023210454456797,0.7290192113245703,0.3489107638597488,0.9436768398471784,158,3723,3563,2851,712
2V0Z-C41,1337,nn,mean,MSE+AC,1.0,ig,0.5793099369427596,0.5565471987282516,0.3935237295059523,0.4034887815641931,0.9005847953216374,0.699438202247191,0.7702360054612833,0.7903606336366701,0.2425350099802017,0.9749155051898796,158,3723,3563,2851,712
2VCI-2GJ,1337,nn,mean,MSE+UCN,1.0,ig,0.7019111731473314,0.727209434394677,0.4828878079488228,0.5164130576165153,0.9386503067484664,0.9777777777777776,0.9567164179104478,0.9047619047619048,0.4322526454925537,0.8646946793701691,74,235,227,182,45
2VCI-2GJ,1337,nn,mean,MSE,1.0,ig,0.4527897912380523,0.5158803736873913,0.2523952530087499,0.3699438832772165,0.8282208588957055,0.8222222222222222,0.7268656716417911,0.7346938775510204,0.5001842975616455,0.7666286336563797,74,235,227,182,45
2VCI-2GJ,1337,nn,mean,MSE+AC,1.0,ig,0.4530525908106679,0.5391245985982828,0.2057650597527898,0.3139873706540373,0.7055214723926381,0.6666666666666666,0.6940298507462687,0.7346938775510204,0.4815609902143478,0.8334765390045932,74,235,227,182,45
4LYN-1YG,1337,nn,mean,MSE+UCN,1.0,ig,0.4596444498429611,0.4108863234979306,0.4028932064696741,0.3578889077714265,0.8833746898263027,0.8125,0.5717884130982368,0.5441696113074205,0.5213203281164169,0.8233671266439424,65,709,560,448,112
4LYN-1YG,1337,nn,mean,MSE,1.0,ig,0.5316978909565758,0.4692584139570747,0.3849161424006204,0.3475912579918689,0.8784119106699751,0.8035714285714286,0.6876574307304786,0.6784452296819788,0.3585686609148979,0.8766893258559223,65,709,560,448,112
4LYN-1YG,1337,nn,mean,MSE+AC,1.0,ig,0.5816556668448728,0.4547303143285286,0.4434175110219446,0.3270003936122357,0.9404466501240696,0.7767857142857143,0.7884130982367759,0.7173144876325088,0.4917393177747726,0.8834709460446948,65,709,560,448,112
1NFU-RRP,1337,nn,mean,MSE+UCN,1.0,ig,0.5527130655671021,0.3749820675957039,0.4706729233580847,0.3692200038409097,0.8898305084745762,0.9696969696969696,0.6781411359724613,0.6375838926174496,0.2497994601726532,0.9073119045774491,37,198,165,132,33
1NFU-RRP,1337,nn,mean,MSE,1.0,ig,0.5319923457629403,0.3179404271104947,0.3691393835033644,0.2285513208903039,0.6440677966101694,0.5151515151515151,0.4733218588640275,0.4966442953020134,0.2232573330402374,0.9509865538412362,37,198,165,132,33
1NFU-RRP,1337,nn,mean,MSE+AC,1.0,ig,0.5226392168292582,0.3884844129039175,0.2876496623824349,0.1995839122028131,0.7203389830508474,0.7878787878787878,0.4629948364888124,0.5906040268456376,0.253924548625946,0.9556933666254304,37,198,165,132,33
4JAI-XU2,1337,nn,mean,MSE,1.0,ig,0.2817925946602416,-0.2470689804023137,0.1845048436713166,-0.1780969439057674,0.7121212121212122,0.2777777777777778,0.7987012987012987,0.238095238095238,0.9641958177089692,0.0,24,114,92,74,18
4JAI-XU2,1337,nn,mean,MSE+AC,1.0,ig,0.3372763352709876,-0.233426141759475,0.2099769039661383,-0.1724682724682724,0.7878787878787878,0.2777777777777778,0.8441558441558441,0.2857142857142857,0.9106015115976334,0.0,24,114,92,74,18
1DB4-8IN,1337,nn,mean,MSE+UCN,1.0,ig,0.5697763080846038,0.5606213235801788,0.4289879308735354,0.4302896937241108,0.7991161616161616,0.7527272727272727,0.6938010021474589,0.6920315865039484,0.2221943661570549,0.9831177971444172,212,11514,11000,8800,2200
1DB4-8IN,1337,nn,mean,MSE,1.0,ig,0.5470009008389206,0.5194543212449824,0.4402374168819629,0.4150735699882695,0.6690656565656565,0.6968181818181818,0.6746743020758769,0.6554199569274947,0.1616896837949752,0.9918871541612836,212,11514,11000,8800,2200
1DB4-8IN,1337,nn,mean,MSE+AC,1.0,ig,0.4684928083945859,0.4822432560500918,0.3100828900896011,0.3167208842316907,0.6643939393939394,0.6090909090909091,0.6615604867573371,0.6524459029843093,0.3274857923388481,0.961493878025979,212,11514,11000,8800,2200
1OIR-HDY,1337,nn,mean,MSE+UCN,1.0,ig,0.5148030800760114,0.644644764957265,0.3879328412611628,0.5,0.711864406779661,0.6875,0.5714285714285714,0.5111111111111111,0.3085296154022217,0.9894637571452668,18,88,82,66,16
1OIR-HDY,1337,nn,mean,MSE,1.0,ig,0.5402916880671118,0.6721906565656566,0.52404288964608,0.6985834478021978,0.8983050847457628,0.875,0.9071428571428573,0.8,0.2294811978936195,0.998635002580822,18,88,82,66,16
1OIR-HDY,1337,nn,mean,MSE+AC,1.0,ig,0.4391389497010136,0.4730987762237762,0.2668110113694413,0.2948153409090909,0.7457627118644068,0.6875,0.9571428571428572,0.8888888888888888,0.264819324016571,0.99871432363066,18,88,82,66,16
3G3E-G3E,1337,nn,mean,MSE+UCN,1.0,ig,0.5525362318840579,0.6217948717948717,0.4673913043478261,0.5307692307692308,0.9130434782608696,0.9230769230769232,0.5298507462686567,0.75,0.381932720541954,0.96624324556462,19,101,65,52,13
3G3E-G3E,1337,nn,mean,MSE,1.0,ig,0.4692028985507246,0.4743589743589743,0.4543478260869565,0.391025641025641,0.782608695652174,0.7692307692307693,0.6194029850746269,0.7222222222222222,0.3521785736083984,0.993317025225858,19,101,65,52,13
3G3E-G3E,1337,nn,mean,MSE+AC,1.0,ig,0.4601449275362318,0.5705128205128205,0.4692028985507246,0.5833333333333333,0.8043478260869565,0.9230769230769232,0.5970149253731343,0.7222222222222222,0.2640425525605678,0.9934637793359876,19,101,65,52,13
1Z6E-IK8,1337,nn,mean,MSE+UCN,1.0,ig,0.5709169212695109,0.5835302918387235,0.495816189579331,0.4966804762811727,0.7394366197183099,0.6708860759493671,0.6187594553706506,0.6615853658536586,0.5068048983812332,0.8309195280581427,62,419,395,316,79
1Z6E-IK8,1337,nn,mean,MSE,1.0,ig,0.6121522175936802,0.6253298955424009,0.3747278754011883,0.4340898532261153,0.9154929577464788,0.9746835443037974,0.586232980332829,0.5548780487804879,0.3138324022293091,0.9571592655896588,62,419,395,316,79
1Z6E-IK8,1337,nn,mean,MSE+AC,1.0,ig,0.6235437131918866,0.6293654887315486,0.4257977727403873,0.4785676679570946,0.8908450704225352,0.8734177215189873,0.6656580937972768,0.6615853658536586,0.2568987160921097,0.969695858147658,62,419,395,316,79
4DDL-0JQ,1337,nn,mean,MSE,1.0,ig,0.3820188424705231,0.6589953578198547,0.3348815638362578,0.4564141308658851,0.6486486486486487,0.9166666666666666,0.6178623718887262,0.6317567567567568,0.1260087490081787,0.9847961099525988,54,575,360,288,72
